timestamp,region,temperature,wind_speed,solar_irradiance,wind_generation,solar_generation,total_generation,demand,price,storage_soc,hour,month,weekday
2022-07-11 08:00:00,North-Eastern,31.93,8.16,293.13,1.5,0.663,2.163,2.72,2612.59,74.7,8,7,0
2022-07-11 09:00:00,Northern,28.73,7.83,365.46,1.5,0.718,2.218,2.808,2372.54,66.0,9,7,0
2022-07-11 09:00:00,Southern,31.46,7.02,443.85,1.369,0.932,2.301,2.762,2241.5,67.0,9,7,0
2022-07-11 09:00:00,Eastern,31.53,8.02,354.51,1.5,0.612,2.112,2.795,2593.45,69.5,9,7,0
2022-07-11 09:00:00,Western,29.9,11.81,408.29,1.5,0.799,2.299,2.939,2201.95,70.9,9,7,0
2022-07-11 09:00:00,North-Eastern,26.46,9.5,473.45,1.5,0.901,2.401,2.842,2490.58,70.4,9,7,0
2022-07-11 10:00:00,Northern,29.98,8.4,496.12,1.5,1.045,2.545,2.899,1944.59,70.4,10,7,0
2022-07-11 10:00:00,Southern,24.36,4.17,526.05,0.851,1.114,1.964,2.914,2891.59,67.0,10,7,0
2022-07-11 10:00:00,Eastern,26.22,5.97,500.98,1.17,0.993,2.163,2.881,2882.69,66.7,10,7,0
2022-07-11 10:00:00,Western,31.94,6.2,523.81,1.291,1.105,2.396,2.826,2517.16,71.9,10,7,0
2022-07-11 10:00:00,North-Eastern,31.56,7.46,429.37,1.399,0.872,2.271,3.017,2670.93,64.0,10,7,0
2022-07-11 11:00:00,Northern,23.95,4.5,586.68,0.895,1.208,2.103,3.092,2728.57,59.3,11,7,0
2022-07-11 11:00:00,Southern,24.71,6.73,560.97,1.469,1.108,2.578,2.823,2379.38,53.8,11,7,0
2022-07-11 11:00:00,Eastern,26.13,5.56,541.04,1.1,0.975,2.075,3.118,3033.64,56.0,11,7,0
2022-07-11 11:00:00,Western,27.58,4.39,616.55,0.857,1.283,2.14,2.948,2351.39,59.9,11,7,0
2022-07-11 11:00:00,North-Eastern,25.29,5.87,531.85,1.262,1.044,2.306,3.055,2825.69,69.6,11,7,0
2022-07-11 12:00:00,Northern,24.71,6.01,516.79,1.217,1.006,2.224,3.096,2959.91,59.1,12,7,0
2022-07-11 12:00:00,Southern,24.85,4.71,506.4,0.87,0.908,1.778,3.12,2938.94,49.7,12,7,0
2022-07-11 12:00:00,Eastern,24.57,6.01,588.36,1.259,1.138,2.397,3.242,2225.33,46.8,12,7,0
2022-07-11 12:00:00,Western,22.34,3.95,556.28,0.508,1.13,1.638,3.003,3417.88,55.0,12,7,0
2022-07-11 12:00:00,North-Eastern,24.92,4.53,552.46,0.854,0.977,1.831,3.208,3049.26,52.5,12,7,0
2022-07-11 13:00:00,Northern,25.17,4.08,593.22,0.81,1.267,2.077,3.14,3158.86,50.7,13,7,0
2022-07-11 13:00:00,Southern,19.25,5.24,495.08,0.992,1.039,2.031,2.993,3030.73,51.7,13,7,0
2022-07-11 13:00:00,Eastern,23.79,6.14,566.53,1.339,1.066,2.406,3.032,2435.99,36.1,13,7,0
2022-07-11 13:00:00,Western,20.15,3.47,560.47,0.849,1.197,2.045,3.11,3231.43,38.4,13,7,0
2022-07-11 13:00:00,North-Eastern,21.24,5.43,579.9,1.032,1.202,2.234,2.926,2478.92,48.7,13,7,0
2022-07-11 14:00:00,Northern,19.81,2.12,458.62,0.303,0.939,1.242,2.995,3787.56,32.0,14,7,0
2022-07-11 14:00:00,Southern,16.29,4.57,489.32,0.78,0.936,1.716,2.797,3181.58,29.7,14,7,0
2022-07-11 14:00:00,Eastern,26.27,6.29,516.28,1.153,1.068,2.221,3.071,2953.62,35.4,14,7,0
2022-07-11 14:00:00,Western,18.58,3.74,475.75,0.825,0.898,1.723,3.047,3639.76,37.6,14,7,0
2022-07-11 14:00:00,North-Eastern,20.67,5.51,528.36,1.121,1.029,2.15,2.969,2770.27,40.0,14,7,0
2022-07-11 15:00:00,Northern,18.49,3.02,384.14,0.718,0.782,1.5,2.939,3401.4,32.9,15,7,0
2022-07-11 15:00:00,Southern,19.5,5.49,443.11,1.124,0.902,2.027,2.874,2823.6,32.1,15,7,0
2022-07-11 15:00:00,Eastern,19.68,5.78,395.17,1.173,0.83,2.004,2.68,2768.78,30.6,15,7,0
2022-07-11 15:00:00,Western,18.85,2.59,420.44,0.681,0.832,1.513,2.939,3454.44,27.3,15,7,0
2022-07-11 15:00:00,North-Eastern,16.95,3.47,345.09,0.673,0.677,1.35,2.694,3197.41,30.4,15,7,0
2022-07-11 16:00:00,Northern,13.33,5.54,218.03,1.04,0.4,1.44,2.67,3292.44,24.6,16,7,0
2022-07-11 16:00:00,Southern,14.32,5.16,207.98,1.23,0.372,1.601,2.506,3247.41,24.0,16,7,0
2022-07-11 16:00:00,Eastern,12.74,2.82,288.84,0.575,0.628,1.202,2.684,3590.75,26.9,16,7,0
2022-07-11 16:00:00,Western,16.5,2.69,238.42,0.458,0.469,0.927,2.704,4092.87,17.8,16,7,0
2022-07-11 16:00:00,North-Eastern,17.55,3.76,221.69,0.569,0.413,0.981,2.515,3859.41,30.8,16,7,0
2022-07-11 17:00:00,Northern,15.67,2.6,120.72,0.669,0.206,0.875,2.53,4096.42,21.9,17,7,0
2022-07-11 17:00:00,Southern,18.48,1.33,169.76,0.233,0.312,0.545,2.517,4795.03,18.6,17,7,0
2022-07-11 17:00:00,Eastern,17.56,4.88,189.22,0.984,0.406,1.39,2.433,3280.1,20.5,17,7,0
2022-07-11 17:00:00,Western,14.81,3.3,183.76,0.874,0.303,1.178,2.672,4045.04,18.5,17,7,0
2022-07-11 17:00:00,North-Eastern,16.82,3.67,184.26,0.718,0.34,1.059,2.483,3859.68,15.5,17,7,0
2022-07-11 18:00:00,Northern,17.28,3.06,0.0,0.637,0.107,0.744,2.279,3826.46,10.0,18,7,0
2022-07-11 18:00:00,Southern,17.37,4.7,0.0,0.809,0.003,0.812,2.393,4351.91,26.2,18,7,0
2022-07-11 18:00:00,Eastern,18.35,4.21,12.35,0.97,0.029,0.999,2.347,3607.58,20.9,18,7,0
2022-07-11 18:00:00,Western,17.34,1.54,3.0,0.341,0.027,0.367,2.322,4330.06,28.0,18,7,0
2022-07-11 18:00:00,North-Eastern,14.62,2.3,40.13,0.416,0.051,0.468,2.365,4672.69,27.2,18,7,0
2022-07-11 19:00:00,Northern,15.25,5.31,0.0,1.136,0.01,1.147,2.163,4122.74,18.4,19,7,0
2022-07-11 19:00:00,Southern,15.11,5.26,0.0,1.021,-0.013,1.008,2.057,3244.07,10.9,19,7,0
2022-07-11 19:00:00,Eastern,16.77,4.23,0.0,0.833,-0.078,0.755,1.95,3801.39,16.6,19,7,0
2022-07-11 19:00:00,Western,14.44,4.35,0.0,0.822,0.047,0.869,2.167,4135.66,20.1,19,7,0
2022-07-11 19:00:00,North-Eastern,16.07,1.89,0.0,0.461,0.012,0.473,2.017,4261.73,22.3,19,7,0
2022-07-11 20:00:00,Northern,12.78,2.8,0.0,0.49,-0.011,0.479,1.927,4521.61,17.6,20,7,0
2022-07-11 20:00:00,Southern,16.73,6.13,0.0,1.5,-0.027,1.473,2.063,2491.82,22.2,20,7,0
2022-07-11 20:00:00,Eastern,19.66,2.29,0.0,0.386,-0.06,0.326,1.929,4708.53,21.0,20,7,0
2022-07-11 20:00:00,Western,16.31,2.32,0.0,0.54,-0.097,0.443,2.063,4603.21,21.9,20,7,0
2022-07-11 20:00:00,North-Eastern,17.07,4.98,0.0,1.048,-0.011,1.037,1.97,3565.09,19.5,20,7,0
2022-07-11 21:00:00,Northern,20.22,3.46,0.0,0.799,0.079,0.878,1.736,3338.49,37.3,21,7,0
2022-07-11 21:00:00,Southern,17.46,2.68,0.0,0.561,0.093,0.653,1.734,3778.26,18.3,21,7,0
2022-07-11 21:00:00,Eastern,15.59,4.25,0.0,0.903,0.068,0.971,1.87,3314.39,27.4,21,7,0
2022-07-11 21:00:00,Western,16.07,1.27,0.0,0.535,0.114,0.649,1.758,3672.65,28.7,21,7,0
2022-07-11 21:00:00,North-Eastern,16.74,4.89,0.0,1.047,0.051,1.099,1.943,3389.17,29.2,21,7,0
2022-07-11 22:00:00,Northern,14.57,2.87,0.0,0.725,0.038,0.763,1.664,3678.13,34.9,22,7,0
2022-07-11 22:00:00,Southern,17.07,5.44,0.0,1.002,-0.038,0.964,1.738,3624.64,37.8,22,7,0
2022-07-11 22:00:00,Eastern,23.92,6.44,0.0,1.392,-0.034,1.357,1.636,2612.74,34.9,22,7,0
2022-07-11 22:00:00,Western,17.4,4.86,0.0,1.07,0.038,1.108,1.765,3316.36,31.1,22,7,0
2022-07-11 22:00:00,North-Eastern,20.36,3.86,0.0,0.799,-0.136,0.662,1.641,3796.52,46.0,22,7,0
2022-07-11 23:00:00,Northern,21.46,5.62,0.0,1.23,0.031,1.261,1.394,1994.23,34.1,23,7,0
2022-07-11 23:00:00,Southern,19.89,7.06,0.0,1.197,-0.033,1.165,1.58,2479.81,41.6,23,7,0
2022-07-11 23:00:00,Eastern,20.34,6.04,0.0,1.427,-0.098,1.329,1.352,1333.66,47.2,23,7,0
2022-07-11 23:00:00,Western,22.59,6.11,0.0,1.305,-0.001,1.304,1.539,1925.83,39.5,23,7,0
2022-07-11 23:00:00,North-Eastern,22.31,2.95,0.0,0.613,-0.011,0.602,1.483,3794.05,38.4,23,7,0
2022-07-12 00:00:00,Northern,24.63,5.17,0.0,0.906,0.003,0.908,1.437,3186.49,43.7,0,7,1
2022-07-12 00:00:00,Southern,24.03,6.42,0.0,1.145,-0.028,1.117,1.729,2912.53,45.4,0,7,1
2022-07-12 00:00:00,Eastern,26.79,5.43,0.0,1.003,0.012,1.015,1.576,2830.98,50.2,0,7,1
2022-07-12 00:00:00,Western,22.91,4.42,0.0,0.949,0.043,0.992,1.573,2735.54,42.6,0,7,1
2022-07-12 00:00:00,North-Eastern,22.2,5.42,0.0,1.14,0.033,1.173,1.682,2624.51,47.8,0,7,1
2022-07-12 01:00:00,Northern,25.89,6.14,0.0,1.164,0.028,1.192,1.571,2680.46,60.9,1,7,1
2022-07-12 01:00:00,Southern,27.57,8.08,0.0,1.5,0.042,1.542,1.428,1432.65,64.0,1,7,1
2022-07-12 01:00:00,Eastern,25.22,3.57,0.0,0.633,0.071,0.704,1.515,3982.88,56.9,1,7,1
2022-07-12 01:00:00,Western,24.92,7.2,0.0,1.5,0.072,1.572,1.603,1698.84,59.9,1,7,1
2022-07-12 01:00:00,North-Eastern,26.04,8.31,0.0,1.5,-0.039,1.461,1.584,2286.67,56.3,1,7,1
2022-07-12 02:00:00,Northern,23.86,5.04,0.0,1.115,-0.013,1.102,1.651,2782.27,66.0,2,7,1
2022-07-12 02:00:00,Southern,24.25,6.95,0.0,1.407,-0.053,1.353,1.577,2048.34,69.6,2,7,1
2022-07-12 02:00:00,Eastern,30.07,7.48,0.0,1.22,0.004,1.224,1.563,2754.19,66.8,2,7,1
2022-07-12 02:00:00,Western,26.12,6.55,0.0,1.391,-0.019,1.372,1.552,2288.67,65.9,2,7,1
2022-07-12 02:00:00,North-Eastern,24.18,6.12,0.0,1.276,0.065,1.341,1.617,2193.6,63.8,2,7,1
2022-07-12 03:00:00,Northern,27.36,6.52,0.0,1.24,0.048,1.288,1.808,2841.98,76.8,3,7,1
2022-07-12 03:00:00,Southern,29.01,3.94,0.0,0.653,-0.016,0.637,1.839,3833.45,73.4,3,7,1
2022-07-12 03:00:00,Eastern,31.7,8.59,0.0,1.5,-0.051,1.449,1.718,2331.93,73.7,3,7,1
2022-07-12 03:00:00,Western,27.9,6.82,0.0,1.413,0.013,1.426,1.837,2336.01,65.9,3,7,1
2022-07-12 03:00:00,North-Eastern,26.7,5.78,0.0,1.098,-0.031,1.067,1.762,3272.47,64.6,3,7,1
2022-07-12 04:00:00,Northern,28.67,6.19,0.0,1.264,-0.048,1.216,1.878,2800.28,71.1,4,7,1
2022-07-12 04:00:00,Southern,31.91,7.59,0.0,1.5,-0.026,1.474,1.797,2230.89,78.1,4,7,1
2022-07-12 04:00:00,Eastern,29.8,6.61,0.0,1.298,0.062,1.36,2.001,3062.29,74.3,4,7,1
2022-07-12 04:00:00,Western,31.19,9.09,0.0,1.5,-0.036,1.464,2.002,2813.8,83.7,4,7,1
2022-07-12 04:00:00,North-Eastern,28.61,6.99,0.0,1.5,0.03,1.53,2.068,2768.07,74.4,4,7,1
2022-07-12 05:00:00,Northern,33.37,8.37,0.0,1.5,-0.032,1.468,2.04,2694.3,81.0,5,7,1
2022-07-12 05:00:00,Southern,32.38,8.64,0.0,1.5,0.055,1.555,2.089,2656.54,71.9,5,7,1
2022-07-12 05:00:00,Eastern,32.98,9.87,0.0,1.5,-0.012,1.488,2.027,2630.32,74.6,5,7,1
2022-07-12 05:00:00,Western,30.21,7.83,0.0,1.494,0.046,1.54,2.046,2299.77,77.3,5,7,1
2022-07-12 05:00:00,North-Eastern,29.13,6.92,0.0,1.482,-0.009,1.473,2.18,2860.58,84.9,5,7,1
2022-07-12 06:00:00,Northern,32.0,6.26,99.07,1.201,0.211,1.411,2.241,2493.79,80.8,6,7,1
2022-07-12 06:00:00,Southern,31.01,6.29,66.29,1.352,0.16,1.511,2.25,2618.92,78.6,6,7,1
2022-07-12 06:00:00,Eastern,32.32,5.14,48.2,1.059,0.108,1.167,2.15,3037.81,79.1,6,7,1
2022-07-12 06:00:00,Western,34.13,8.91,0.0,1.5,0.071,1.571,2.224,2793.74,79.5,6,7,1
2022-07-12 06:00:00,North-Eastern,30.79,7.57,0.0,1.262,-0.006,1.256,2.336,3410.65,76.4,6,7,1
2022-07-12 07:00:00,Northern,32.26,7.25,195.27,1.452,0.413,1.866,2.443,2883.33,74.7,7,7,1
2022-07-12 07:00:00,Southern,31.87,9.29,138.81,1.5,0.217,1.717,2.574,2643.02,77.6,7,7,1
2022-07-12 07:00:00,Eastern,31.4,7.33,159.56,1.472,0.31,1.782,2.547,2659.46,70.0,7,7,1
2022-07-12 07:00:00,Western,34.5,5.05,74.44,1.051,0.131,1.182,2.452,3863.45,76.2,7,7,1
2022-07-12 07:00:00,North-Eastern,32.09,6.88,214.4,1.327,0.495,1.823,2.443,2966.62,70.0,7,7,1
2022-07-12 08:00:00,Northern,32.05,7.57,415.27,1.5,0.858,2.358,2.503,1977.99,79.8,8,7,1
2022-07-12 08:00:00,Southern,30.6,7.02,350.93,1.471,0.654,2.125,2.733,2815.82,84.9,8,7,1
2022-07-12 08:00:00,Eastern,28.58,9.63,318.22,1.5,0.683,2.183,2.764,2426.58,81.6,8,7,1
2022-07-12 08:00:00,Western,32.43,8.66,241.93,1.5,0.556,2.056,2.56,2211.97,73.3,8,7,1
2022-07-12 08:00:00,North-Eastern,26.14,4.71,288.36,1.055,0.644,1.699,2.768,3164.2,76.8,8,7,1
2022-07-12 09:00:00,Northern,29.83,4.01,402.81,0.635,0.85,1.485,2.862,3255.24,65.7,9,7,1
2022-07-12 09:00:00,Southern,28.18,6.36,493.16,1.304,0.922,2.226,2.753,2248.87,74.2,9,7,1
2022-07-12 09:00:00,Eastern,31.34,6.37,423.66,1.368,0.896,2.263,2.887,2693.04,79.6,9,7,1
2022-07-12 09:00:00,Western,26.48,6.33,467.37,1.197,0.942,2.139,2.743,2608.41,57.8,9,7,1
2022-07-12 09:00:00,North-Eastern,28.87,8.72,455.56,1.5,0.901,2.401,2.902,2326.43,69.9,9,7,1
2022-07-12 10:00:00,Northern,27.69,8.61,504.25,1.5,1.139,2.639,2.962,2113.8,67.0,10,7,1
2022-07-12 10:00:00,Southern,26.28,5.95,511.23,1.181,0.989,2.17,2.792,2867.42,70.9,10,7,1
2022-07-12 10:00:00,Eastern,29.8,6.94,543.53,1.493,1.148,2.64,2.907,2481.6,65.3,10,7,1
2022-07-12 10:00:00,Western,25.41,7.3,588.79,1.465,1.142,2.607,3.071,2191.63,72.2,10,7,1
2022-07-12 10:00:00,North-Eastern,27.29,7.52,498.79,1.383,1.033,2.417,2.89,2574.02,61.0,10,7,1
2022-07-12 11:00:00,Northern,24.49,9.5,493.93,1.5,0.88,2.38,3.054,2474.19,55.8,11,7,1
2022-07-12 11:00:00,Southern,24.89,3.67,540.59,0.725,1.113,1.837,3.04,3123.91,56.1,11,7,1
2022-07-12 11:00:00,Eastern,29.35,7.47,535.34,1.5,1.033,2.533,3.219,2215.03,62.5,11,7,1
2022-07-12 11:00:00,Western,25.82,6.11,592.78,1.194,1.143,2.338,2.928,2484.33,57.2,11,7,1
2022-07-12 11:00:00,North-Eastern,23.2,6.0,496.39,1.237,0.999,2.236,2.981,2638.36,61.3,11,7,1
2022-07-12 12:00:00,Northern,25.55,6.08,528.95,1.304,1.061,2.365,2.986,2447.7,47.4,12,7,1
2022-07-12 12:00:00,Southern,23.17,4.85,645.48,0.925,1.313,2.238,3.1,2679.62,50.2,12,7,1
2022-07-12 12:00:00,Eastern,21.0,5.63,533.03,1.007,1.034,2.041,3.153,3001.94,56.3,12,7,1
2022-07-12 12:00:00,Western,22.33,8.28,614.08,1.5,1.207,2.707,3.236,2224.57,46.0,12,7,1
2022-07-12 12:00:00,North-Eastern,24.85,5.14,461.71,0.952,0.917,1.869,2.976,3544.8,48.3,12,7,1
2022-07-12 13:00:00,Northern,21.21,4.9,498.84,0.929,0.993,1.923,2.992,3106.0,37.2,13,7,1
2022-07-12 13:00:00,Southern,23.1,5.09,620.96,1.021,1.262,2.284,2.966,2443.04,43.9,13,7,1
2022-07-12 13:00:00,Eastern,23.08,5.36,546.55,1.204,1.061,2.265,2.834,2624.57,43.4,13,7,1
2022-07-12 13:00:00,Western,18.42,6.2,559.97,1.259,1.172,2.431,3.119,2296.02,45.1,13,7,1
2022-07-12 13:00:00,North-Eastern,16.95,3.43,553.09,0.839,1.121,1.959,3.021,2693.63,36.0,13,7,1
2022-07-12 14:00:00,Northern,13.84,6.82,493.13,1.331,1.003,2.334,2.976,1836.73,39.6,14,7,1
2022-07-12 14:00:00,Southern,22.84,3.72,483.08,0.841,0.988,1.83,3.028,3429.26,25.8,14,7,1
2022-07-12 14:00:00,Eastern,18.88,7.41,469.75,1.452,0.894,2.345,3.153,2677.87,33.7,14,7,1
2022-07-12 14:00:00,Western,18.09,3.16,549.58,0.621,1.147,1.768,2.869,3415.91,32.1,14,7,1
2022-07-12 14:00:00,North-Eastern,17.9,3.92,501.57,0.738,1.055,1.793,2.992,3552.86,40.5,14,7,1
2022-07-12 15:00:00,Northern,16.24,4.5,477.75,0.924,0.967,1.891,2.903,2733.77,33.3,15,7,1
2022-07-12 15:00:00,Southern,18.57,4.53,471.39,0.811,1.002,1.813,2.794,3030.88,25.9,15,7,1
2022-07-12 15:00:00,Eastern,15.62,1.82,393.35,0.504,0.912,1.415,2.929,3440.92,23.0,15,7,1
2022-07-12 15:00:00,Western,13.99,3.78,411.68,0.716,0.759,1.475,2.762,3444.32,35.0,15,7,1
2022-07-12 15:00:00,North-Eastern,17.98,5.39,440.27,1.126,0.88,2.006,2.909,2888.05,32.0,15,7,1
2022-07-12 16:00:00,Northern,19.17,3.94,225.83,0.887,0.449,1.335,2.847,4097.44,14.6,16,7,1
2022-07-12 16:00:00,Southern,13.71,2.32,340.84,0.62,0.813,1.433,2.723,3435.9,26.4,16,7,1
2022-07-12 16:00:00,Eastern,15.07,3.15,331.76,0.561,0.662,1.223,2.697,3919.04,19.9,16,7,1
2022-07-12 16:00:00,Western,20.15,3.86,289.74,0.725,0.638,1.364,2.62,3478.34,28.2,16,7,1
2022-07-12 16:00:00,North-Eastern,18.74,3.56,241.01,0.781,0.53,1.311,2.754,3599.16,27.0,16,7,1
2022-07-12 17:00:00,Northern,16.23,1.9,166.0,0.208,0.3,0.508,2.441,5065.94,21.3,17,7,1
2022-07-12 17:00:00,Southern,16.02,1.8,222.96,0.178,0.44,0.618,2.457,4332.53,14.4,17,7,1
2022-07-12 17:00:00,Eastern,14.61,4.17,120.2,0.827,0.27,1.097,2.507,4010.56,24.1,17,7,1
2022-07-12 17:00:00,Western,16.95,6.05,46.57,1.266,0.017,1.283,2.382,3357.4,23.0,17,7,1
2022-07-12 17:00:00,North-Eastern,11.89,4.68,129.66,0.886,0.26,1.146,2.289,3654.31,14.8,17,7,1
2022-07-12 18:00:00,Northern,18.93,4.17,64.63,0.954,0.226,1.18,2.291,3669.18,19.6,18,7,1
2022-07-12 18:00:00,Southern,16.27,3.35,0.0,0.704,0.024,0.728,2.178,3943.34,15.7,18,7,1
2022-07-12 18:00:00,Eastern,17.59,7.01,0.0,1.437,-0.092,1.346,2.461,3346.47,17.9,18,7,1
2022-07-12 18:00:00,Western,13.3,3.0,37.61,0.489,0.116,0.605,2.221,4250.71,20.3,18,7,1
2022-07-12 18:00:00,North-Eastern,11.53,4.15,0.0,0.979,-0.026,0.953,2.267,3693.88,21.7,18,7,1
2022-07-12 19:00:00,Northern,18.0,4.33,0.0,0.781,-0.03,0.75,2.209,3958.37,23.4,19,7,1
2022-07-12 19:00:00,Southern,16.3,3.25,0.0,0.925,0.003,0.929,2.09,3594.79,21.8,19,7,1
2022-07-12 19:00:00,Eastern,15.86,4.24,0.0,0.924,-0.086,0.838,1.971,4074.16,28.0,19,7,1
2022-07-12 19:00:00,Western,18.75,2.31,0.0,0.48,0.057,0.537,2.151,4489.95,24.9,19,7,1
2022-07-12 19:00:00,North-Eastern,15.76,2.68,0.0,0.638,-0.0,0.638,2.044,3730.57,28.3,19,7,1
2022-07-12 20:00:00,Northern,17.7,1.72,0.0,0.349,0.028,0.376,2.046,4514.95,19.9,20,7,1
2022-07-12 20:00:00,Southern,18.33,2.89,0.0,0.562,0.001,0.562,1.912,4033.23,13.4,20,7,1
2022-07-12 20:00:00,Eastern,16.17,5.38,0.0,1.023,0.009,1.032,1.743,3275.98,24.9,20,7,1
2022-07-12 20:00:00,Western,13.76,2.25,0.0,0.472,0.023,0.495,2.014,4561.3,26.8,20,7,1
2022-07-12 20:00:00,North-Eastern,17.19,6.34,0.0,1.119,-0.011,1.107,1.799,2799.89,23.9,20,7,1
2022-07-12 21:00:00,Northern,17.64,3.51,0.0,0.847,0.03,0.877,1.623,3214.48,36.5,21,7,1
2022-07-12 21:00:00,Southern,17.12,3.88,0.0,0.821,-0.06,0.761,1.717,3584.34,28.3,21,7,1
2022-07-12 21:00:00,Eastern,16.01,1.71,0.0,0.457,-0.052,0.405,1.751,4186.56,21.4,21,7,1
2022-07-12 21:00:00,Western,18.9,3.68,0.0,0.643,-0.067,0.577,1.754,4389.68,25.5,21,7,1
2022-07-12 21:00:00,North-Eastern,18.54,4.08,0.0,0.736,-0.002,0.734,1.662,3681.4,34.1,21,7,1
2022-07-12 22:00:00,Northern,19.35,4.67,0.0,0.86,-0.024,0.836,1.548,3422.81,34.7,22,7,1
2022-07-12 22:00:00,Southern,19.26,6.19,0.0,1.23,0.065,1.295,1.56,2422.72,38.7,22,7,1
2022-07-12 22:00:00,Eastern,20.66,5.57,0.0,1.222,-0.043,1.178,1.637,2749.7,43.5,22,7,1
2022-07-12 22:00:00,Western,18.77,3.2,0.0,0.564,-0.019,0.545,1.481,3885.99,39.7,22,7,1
2022-07-12 22:00:00,North-Eastern,19.93,3.53,0.0,0.799,-0.038,0.762,1.632,3553.81,32.4,22,7,1
2022-07-12 23:00:00,Northern,22.07,5.96,0.0,1.232,0.017,1.249,1.563,2371.08,41.5,23,7,1
2022-07-12 23:00:00,Southern,22.05,5.41,0.0,1.3,-0.108,1.192,1.337,2330.45,41.0,23,7,1
2022-07-12 23:00:00,Eastern,19.45,4.78,0.0,1.05,0.028,1.078,1.492,2392.02,41.1,23,7,1
2022-07-12 23:00:00,Western,18.46,5.36,0.0,1.259,0.014,1.273,1.502,2499.03,42.3,23,7,1
2022-07-12 23:00:00,North-Eastern,19.56,9.38,0.0,1.5,0.034,1.534,1.461,1536.96,46.8,23,7,1
2022-07-13 00:00:00,Northern,23.28,3.58,0.0,0.777,0.022,0.799,1.435,3643.02,47.4,0,7,2
2022-07-13 00:00:00,Southern,24.72,4.18,0.0,0.776,-0.045,0.731,1.519,3571.2,52.3,0,7,2
2022-07-13 00:00:00,Eastern,23.89,7.04,0.0,1.386,-0.031,1.355,1.471,1993.47,51.7,0,7,2
2022-07-13 00:00:00,Western,23.88,3.73,0.0,0.649,-0.019,0.629,1.563,3553.78,50.6,0,7,2
2022-07-13 00:00:00,North-Eastern,25.36,5.49,0.0,1.037,0.068,1.105,1.511,2853.45,53.0,0,7,2
2022-07-13 01:00:00,Northern,25.79,6.87,0.0,1.329,0.053,1.382,1.512,1874.87,59.4,1,7,2
2022-07-13 01:00:00,Southern,23.02,7.79,0.0,1.5,-0.116,1.384,1.553,2100.55,49.5,1,7,2
2022-07-13 01:00:00,Eastern,27.22,5.16,0.0,1.165,-0.087,1.078,1.74,3421.57,63.6,1,7,2
2022-07-13 01:00:00,Western,24.54,4.0,0.0,0.65,0.007,0.657,1.683,3883.37,60.8,1,7,2
2022-07-13 01:00:00,North-Eastern,26.12,6.02,0.0,1.219,-0.089,1.13,1.652,2939.04,52.1,1,7,2
2022-07-13 02:00:00,Northern,25.46,5.61,0.0,1.121,-0.072,1.049,1.316,2550.41,62.2,2,7,2
2022-07-13 02:00:00,Southern,26.42,7.56,0.0,1.5,-0.013,1.487,1.58,2025.61,79.2,2,7,2
2022-07-13 02:00:00,Eastern,29.41,6.96,0.0,1.496,-0.008,1.487,1.703,2104.65,66.6,2,7,2
2022-07-13 02:00:00,Western,24.59,6.11,0.0,1.176,0.023,1.199,1.746,3177.63,55.6,2,7,2
2022-07-13 02:00:00,North-Eastern,26.37,6.94,0.0,1.479,-0.049,1.43,1.755,2637.38,66.6,2,7,2
2022-07-13 03:00:00,Northern,28.84,6.63,0.0,1.241,0.012,1.253,1.853,2891.04,75.5,3,7,2
2022-07-13 03:00:00,Southern,32.81,7.09,0.0,1.404,0.023,1.427,1.781,2483.49,66.7,3,7,2
2022-07-13 03:00:00,Eastern,30.17,7.61,0.0,1.491,0.018,1.509,1.569,1843.41,70.8,3,7,2
2022-07-13 03:00:00,Western,30.05,2.43,0.0,0.435,-0.036,0.399,1.802,4560.86,70.4,3,7,2
2022-07-13 03:00:00,North-Eastern,32.29,6.69,0.0,1.346,-0.093,1.253,1.745,2739.27,67.4,3,7,2
2022-07-13 04:00:00,Northern,28.18,9.38,0.0,1.5,-0.004,1.496,1.789,2420.7,79.0,4,7,2
2022-07-13 04:00:00,Southern,27.4,7.4,0.0,1.5,-0.078,1.422,1.884,2355.34,84.0,4,7,2
2022-07-13 04:00:00,Eastern,28.39,6.09,0.0,1.246,0.061,1.307,1.926,2831.5,87.9,4,7,2
2022-07-13 04:00:00,Western,29.31,7.22,0.0,1.312,0.027,1.339,1.962,2735.36,80.6,4,7,2
2022-07-13 04:00:00,North-Eastern,30.28,7.74,0.0,1.5,0.028,1.528,1.894,2107.19,74.6,4,7,2
2022-07-13 05:00:00,Northern,30.42,7.73,0.0,1.5,0.033,1.533,2.07,2836.11,69.7,5,7,2
2022-07-13 05:00:00,Southern,32.69,7.22,0.0,1.482,0.027,1.509,2.116,2972.39,75.5,5,7,2
2022-07-13 05:00:00,Eastern,31.79,6.18,0.0,1.364,0.029,1.393,2.004,2887.83,78.0,5,7,2
2022-07-13 05:00:00,Western,35.93,5.05,0.0,0.984,0.005,0.989,2.233,3721.4,80.4,5,7,2
2022-07-13 05:00:00,North-Eastern,27.67,9.27,0.0,1.5,-0.126,1.374,2.04,2962.6,74.1,5,7,2
2022-07-13 06:00:00,Northern,29.14,7.71,0.0,1.3,-0.01,1.291,2.089,2911.84,74.6,6,7,2
2022-07-13 06:00:00,Southern,30.22,5.98,14.13,1.214,0.07,1.284,2.51,3332.16,79.2,6,7,2
